0.001012,134.5
0.001038,136.2
0.001064,137.9
0.00109,139.6
0.001117,141.3
0.001145,143.1
0.001174,144.9
0.001203,146.7
0.001233,148.5
0.001264,150.3
0.001295,152.2
0.001328,154.1
0.001361,156
0.001395,157.9
0.001429,159.9
0.001465,161.9
0.001502,163.9
0.001539,165.9
0.001577,167.9
0.001617,170
0.001657,172.1
0.001698,174.3
0.001741,176.4
0.001784,178.6
0.001829,180.9
0.001874,183.1
0.001921,185.3
0.001969,187.6
0.002018,190
0.002068,192.3
0.00212,194.7
0.002173,197.1
0.002227,199.6
0.002282,202
0.002339,204.5
0.002398,207.1
0.002457,209.6
0.002519,212.2
0.002582,214.9
0.002646,217.5
0.002712,220.2
0.00278,223
0.002849,225.7
0.00292,228.5
0.002993,231.3
0.003067,234.2
0.003144,237.1
0.003222,240
0.003303,243
0.003385,246
0.003469,249.1
0.003556,252.2
0.003645,255.3
0.003736,258.5
0.003829,261.7
0.003924,264.9
0.004022,268.2
0.004122,271.5
0.004225,274.9
0.00433,278.3
0.004438,281.7
0.004549,285.2
0.004663,288.8
0.004779,292.3
0.004898,296
0.00502,299.6
0.005145,303.3
0.005274,307.1
0.005405,310.9
0.00554,314.8
0.005678,318.7
0.00582,322.6
0.005965,326.6
0.006114,330.7
0.006266,334.7
0.006422,338.9
0.006583,343.1
0.006747,347.3
0.006915,351.6
0.007087,356
0.007264,360.4
0.007445,364.9
0.007631,369.4
0.007821,374
0.008016,378.6
0.008216,383.3
0.008421,388
0.008631,392.8
0.008846,397.7
0.009067,402.7
0.009293,407.7
0.009525,412.9
0.009762,417.9
0.01001,423.1
0.01026,428
0.01051,432.8
0.01077,437.5
0.01104,442.2
0.01132,447
0.0116,451.6
0.01189,456.3
0.01219,461.1
0.01249,465.8
0.0128,470.7
0.01312,475.6
0.01345,480.7
0.01378,485.7
0.01413,491
0.01448,496.1
0.01484,501.3
0.01521,506.6
0.01559,511.9
0.01598,517.2
0.01638,522.6
0.01678,527.9
0.0172,533.3
0.01763,538.8
0.01807,544.3
0.01852,549.8
0.01898,555.4
0.01946,561.1
0.01994,566.6
0.02044,572.3
0.02095,578
0.02147,583.7
0.02201,589.5
0.02256,595.3
0.02312,601
0.0237,606.8
0.02429,612.6
0.02489,618.4
0.02551,624.3
0.02615,630.1
0.0268,636
0.02747,641.9
0.02815,647.7
0.02886,653.6
0.02958,659.4
0.03031,665.2
0.03107,671.1
0.03184,676.9
0.03264,682.7
0.03345,688.4
0.03429,694.2
0.03514,699.8
0.03602,705.5
0.03692,711.1
0.03784,716.7
0.03878,722.2
0.03975,727.6
0.04074,733
0.04175,738.2
0.0428,743.5
0.04386,748.6
0.04496,753.6
0.04608,758.5
0.04723,763.3
0.0484,768
0.04961,772.5
0.05085,777
0.05212,781.3
0.05342,785.4
0.05475,789.3
0.05611,793.1
0.05751,796.8
0.05895,800.2
0.06042,803.5
0.06192,806.5
0.06347,809.3
0.06505,811.9
0.06667,814.3
0.06834,816.5
0.07004,818.4
0.07179,820
0.07358,821.4
0.07541,822.5
0.07729,823.4
0.07922,823.9
0.0812,824.2
0.08322,824.2
0.0853,823.9
0.08742,823.3
0.0896,822.4
0.09184,821.1
0.09413,819.6
0.09648,817.8
0.09888,815.6
0.1013,813.2
0.1039,810.4
0.1065,807.3
0.1091,804.1
0.1118,800.4
0.1146,796.5
0.1175,792.2
0.1204,787.6
0.1234,782.8
0.1265,777.5
0.1297,772
0.1329,766.3
0.1362,760.4
0.1396,754.3
0.1431,748
0.1466,741.9
0.1503,735.5
0.1541,729
0.1579,722.7
0.1618,716.4
0.1659,709.9
0.17,703.5
0.1742,697.1
0.1786,690.5
0.183,684.1
0.1876,677.5
0.1923,670.9
0.1971,664.4
0.202,657.8
0.207,651.2
0.2122,644.5
0.2175,637.8
0.2229,631.2
0.2285,624.4
0.2342,617.7
0.24,611
0.246,604.3
0.2521,597.6
0.2584,590.8
0.2649,584
0.2715,577.2
0.2782,570.5
0.2852,563.7
0.2923,556.9
0.2996,550.1
0.307,543.4
0.3147,536.6
0.3226,529.8
0.3306,523.1
0.3388,516.4
0.3473,509.6
0.3559,502.9
0.3648,496.2
0.3739,489.6
0.3832,482.9
0.3928,476.3
0.4026,469.6
0.4126,463.1
0.4229,456.5
0.4335,450
0.4443,443.5
0.4554,437
0.4667,430.6
0.4784,424.2
0.4903,417.8
0.5025,411.5
0.5151,405.2
0.5279,399
0.5411,392.8
0.5546,386.7
0.5684,380.7
0.5826,374.7
0.5971,368.8
0.612,362.9
0.6272,357.2
0.6429,351.4
0.6589,345.8
0.6753,340.2
0.6922,334.7
0.7094,329.3
0.7271,323.9
0.7453,318.6
0.7639,313.3
0.7829,308.1
0.8024,303
0.8224,298
0.8429,293.1
0.864,288.2
0.8855,283.4
0.9076,278.7
0.9302,274
0.9534,269.3
0.9772,264.8
1.002,260.3
1.026,255.9
1.052,251.5
1.078,247.2
1.105,243
1.133,238.8
1.161,234.7
1.19,230.6
1.22,226.7
1.25,222.7
1.281,218.9
1.313,215.1
1.346,211.3
1.38,207.7
1.414,204
1.449,200.4
1.485,196.9
1.522,193.5
1.56,190
1.599,186.7
1.639,183.4
1.68,180.1
1.722,176.9
1.765,173.7
1.809,170.6
1.854,167.6
1.9,164.6
1.948,161.6
1.996,158.7
2.046,155.9
2.097,153
2.149,150.3
2.203,147.6
2.258,144.9
2.314,142.3
2.372,139.7
2.431,137.1
2.492,134.6
2.554,132.2
2.618,129.8
2.683,127.4
2.75,125
2.818,122.7
2.888,120.5
2.961,118.3
3.034,116.1
3.11,113.9
3.188,111.8
3.267,109.7
3.349,107.7
3.432,105.7
3.518,103.7
3.605,101.8
3.695,99.88
3.787,98.01
3.882,96.17
3.979,94.37
4.078,92.59
4.18,90.85
4.284,89.14
4.391,87.45
4.5,85.8
4.612,84.18
4.727,82.58
4.845,81.01
4.966,79.47
5.09,77.96
5.217,76.48
5.347,75.02
5.48,73.59
5.617,72.18
5.757,70.8
5.901,69.44
6.048,68.11
6.199,66.8
6.353,65.52
6.512,64.25
6.674,63.01
6.84,61.8
7.011,60.6
7.186,59.43
7.365,58.28
7.549,57.14
7.737,56.04
7.93,54.95
8.128,53.88
8.33,52.83
8.538,51.8
8.751,50.79
8.969,49.8
9.193,48.83
9.422,47.87
9.657,46.94
9.898,46.02
10.14,45.13
10.4,44.22
10.66,43.35
10.92,42.52
11.2,41.66
11.47,40.87
11.76,40.06
12.05,39.28
12.35,38.51
12.66,37.74
12.98,36.99
13.3,36.27
13.63,35.55
13.97,34.85
14.32,34.16
14.68,33.48
15.05,32.81
15.42,32.17
15.81,31.53
16.2,30.91
16.6,30.31
17.02,29.7
17.44,29.12
17.88,28.53
18.32,27.98
18.78,27.42
19.25,26.87
19.73,26.34
20.22,25.82
20.72,25.32
21.24,24.81
21.77,24.32
22.31,23.84
22.87,23.37
23.44,22.9
24.02,22.45
24.62,22.01
25.24,21.57
25.87,21.14
26.51,20.73
27.17,20.32
27.85,19.91
28.55,19.52
29.26,19.13
29.99,18.76
30.74,18.38
31.5,18.03
32.29,17.67
33.09,17.32
33.92,16.98
34.76,16.65
35.63,16.32
36.52,16
37.43,15.68
38.36,15.38
39.32,15.08
40.3,14.78
41.31,14.49
42.34,14.21
43.39,13.93
44.47,13.66
45.58,13.39
46.72,13.13
47.88,12.88
49.08,12.63
50.3,12.38
51.56,12.14
52.84,11.91
54.16,11.68
55.51,11.45
56.89,11.24
58.31,11.02
59.77,10.81
61.26,10.6
62.79,10.4
64.35,10.2
65.96,10.01
67.6,9.817
69.29,9.631
71.02,9.448
72.79,9.27
74.6,9.097
76.46,8.926
78.37,8.759
80.32,8.596
82.33,8.435
84.38,8.279
86.48,8.126
88.64,7.975
90.85,7.829
93.12,7.685
95.44,7.544
97.82,7.407
100.3,7.27
102.8,7.138
105.3,7.013
107.9,6.888
110.6,6.764
113.4,6.641
116.2,6.525
119.1,6.409
122.1,6.295
125.1,6.186
128.3,6.075
131.5,5.969
134.7,5.869
138.1,5.766
141.5,5.668
145.1,5.57
148.7,5.476
152.4,5.383
156.2,5.293
160.1,5.205
164.1,5.118
168.2,5.033
172.4,4.951
176.7,4.87
181.1,4.791
185.6,4.714
190.2,4.639
195,4.565
199.8,4.494
204.8,4.423
209.9,4.354
215.1,4.287
220.5,4.221
226,4.157
231.6,4.095
237.4,4.033
243.3,3.974
249.4,3.915
255.6,3.858
262,3.802
268.5,3.748
275.2,3.695
282.1,3.643
289.1,3.593
296.4,3.543
